writing_id,sentence_id,text,expected,annotation,tokenize,word_length,no_edit
70,5,นี้ทำให้ ผมสงสัยว่าอาจจะเป็นผลมาจากปัญหามลพิษในอากาศที่กรุงเทพฯ ซึ่งเป็นปัญหาที่ไม่ค่อยได้รับความ สนใจจากประชาชนหรือรัฐบาลช่วงนี้,นี่ทำให้ผมสงสัยว่าอาจจะเป็นผลมาจากปัญหามลพิษทางอากาศในกรุงเทพฯ ซึ่งเป็นปัญหาที่ไม่ค่อยได้รับความสนใจจากประชาชนหรือรัฐบาลในช่วงนี้,{นี้=>นี่:::Fluency}ทำให้{ =>:::Punctuation}ผมสงสัยว่าอาจจะเป็นผลมาจากปัญหามลพิษ{ใน=>ทาง:::Fluency}อากาศ{ที่=>ใน:::Fluency}กรุงเทพฯ ซึ่งเป็นปัญหาที่ไม่ค่อยได้รับความ{ =>:::Punctuation}สนใจจากประชาชนหรือรัฐบาล{=>ใน:::Fluency}ช่วงนี้,"['นี้', 'ทำให้', ' ', 'ผม', 'สงสัย', 'ว่า', 'อาจจะ', 'เป็นผล', 'มาจาก', 'ปัญหามลพิษ', 'ใน', 'อากาศ', 'ที่', 'กรุงเทพฯ', ' ', 'ซึ่ง', 'เป็นปัญหา', 'ที่', 'ไม่ค่อย', 'ได้รับ', 'ความ', ' ', 'สนใจ', 'จาก', 'ประชาชน', 'หรือ', 'รัฐบาล', 'ช่วงนี้']",28,0
278,6,เขากับคุณสูงเท่ากัน,เขากับคุณสูงเท่ากัน,เขากับคุณสูงเท่ากัน,"['เขา', 'กับ', 'คุณ', 'สูง', 'เท่ากัน']",5,1
63,5,ตอนปี 1930 รัฐบาลไต้หวันอยากสร้างเพลงชาติไต้หวันก็ร้องขอเพลงจากประชาชน แต่เพลงนั้นไม่จุใจจากรัฐบาล,ตอนปี 1930 รัฐบาลไต้หวันอยากสร้างเพลงชาติไต้หวันจึงร้องขอเพลงจากประชาชน แต่เพลงนั้นไม่เป็นที่พึงพอใจของรัฐบาล,ตอนปี 1930 รัฐบาลไต้หวันอยากสร้างเพลงชาติไต้หวัน{ก็=>จึง:::Fluency}ร้องขอเพลงจากประชาชน แต่เพลงนั้น{ไม่จุใจ=>ไม่เป็นที่พึงพอใจ:::Fluency}{จาก=>ของ:::Fluency}รัฐบาล,"['ตอน', 'ปี', ' ', '1930', ' ', 'รัฐบาล', 'ไต้หวัน', 'อยาก', 'สร้าง', 'เพลงชาติ', 'ไต้หวัน', 'ก็', 'ร้องขอ', 'เพลง', 'จาก', 'ประชาชน', ' ', 'แต่', 'เพลง', 'นั้น', 'ไม่', 'จุใจ', 'จาก', 'รัฐบาล']",24,0
289,5,ฉันคิดว่าในกรุงเทพฯนั่งรถไฟฟ้าสะดวก,ฉันคิดว่าในกรุงเทพฯ นั่งรถไฟฟ้าสะดวกดี,ฉันคิดว่าในกรุงเทพฯ{=> :::Punctuation}นั่งรถไฟฟ้าสะดวก{=>ดี:::Fluency},"['ฉัน', 'คิด', 'ว่า', 'ใน', 'กรุงเทพฯ', 'นั่ง', 'รถไฟฟ้า', 'สะดวก']",8,0
1,1,เพลงนี้ฉันฟังครั้งแรกเมื่อ 3 ปีที่แล้ว และรู้สึกว่าชอบ,ฉันฟังเพลงนี้ครั้งแรกเมื่อ 3 ปีที่แล้ว และรู้สึกชอบ,{เพลงนี้ฉันฟัง=>ฉันฟังเพลงนี้:::Grammar}ครั้งแรกเมื่อ 3 ปีที่แล้ว และรู้สึก{ว่า=>:::Grammar}ชอบ,"['เพลง', 'นี้', 'ฉัน', 'ฟัง', 'ครั้งแรก', 'เมื่อ', ' ', '3', ' ', 'ปี', 'ที่แล้ว', ' ', 'และ', 'รู้สึก', 'ว่า', 'ชอบ']",16,0
230,30,ไม่ใช้ชีวิตตัวเองรอคนอื่น,ไม่ใช้ชีวิตของตัวเองเพื่อรอคนอื่น,ไม่ใช้ชีวิต{=>ของ:::Fluency}ตัวเอง{=>เพื่อ:::Fluency}รอคนอื่น,"['ไม่', 'ใช้ชีวิต', 'ตัวเอง', 'รอ', 'คนอื่น']",5,0
99,7,คนนั้นหมกมุ่นกับยาเสพติดมากก็เลยไปทำงานไม่ได้,คนนั้นหมกมุ่นกับยาเสพติดมากก็เลยไปทำงานไม่ได้,คนนั้นหมกมุ่นกับยาเสพติดมากก็เลยไปทำงานไม่ได้,"['คน', 'นั้น', 'หมกมุ่น', 'กับ', 'ยาเสพติด', 'มาก', 'ก็', 'เลย', 'ไป', 'ทำงาน', 'ไม่', 'ได้']",12,1
313,3,พรุ่งนี้เราไปดูกันดีไม่,พรุ่งนี้เราไปดูกันดีไหม,พรุ่งนี้เราไปดูกันดี{ไม่=>ไหม:::Spelling},"['พรุ่งนี้', 'เรา', 'ไปดู', 'กัน', 'ดี', 'ไม่']",6,0
35,15,เราจะจำไว้ตลอดเวลา,เราจะจำไว้เสมอ,เราจะจำไว้{ตลอดเวลา=>เสมอ:::Fluency},"['เรา', 'จะ', 'จำไว้', 'ตลอดเวลา']",4,0
17,11,พระมหากษัตริย์ ALAUNGPAYA ก่อตั้งประเทศเมียนมาขึ้นเป็นครั้งที่สาม ในช่วงปี ค.ศ. 1752 ถึง 1760,ส่วนพระมหากษัตริย์ ALAUNGPAYA ก่อตั้งประเทศเมียนขึ้นมาเป็นครั้งที่สามในช่วงปี ค.ศ. 1752 ถึง 1760,{=>ส่วน:::Fluency}พระมหากษัตริย์ ALAUNGPAYA ก่อตั้งประเทศเมียน{มาขึ้น=>ขึ้นมา:::Grammar}เป็นครั้งที่สาม{ =>:::Punctuation}ในช่วงปี ค.ศ. 1752 ถึง 1760,"['พระมหากษัตริย์', ' ', 'ALAUNGPAYA', ' ', 'ก่อตั้ง', 'ประเทศ', 'เมียนมา', 'ขึ้น', 'เป็น', 'ครั้ง', 'ที่สาม', ' ', 'ใน', 'ช่วง', 'ปี', ' ', 'ค.ศ.', ' ', '1752', ' ', 'ถึง', ' ', '1760']",23,0
333,6,การบ้านใบนี้เกือบจะเสร็จแล้ว,การบ้านชิ้นนี้เกือบจะเสร็จแล้ว,การบ้าน{ใบ=>ชิ้น:::Grammar}นี้เกือบจะเสร็จแล้ว,"['การบ้าน', 'ใบ', 'นี้', 'เกือบจะ', 'เสร็จ', 'แล้ว']",6,0
19,2,ข้าพเจ้านาย Shinjiro Tada นักเรียน Intensive Thai Program ระดับ 8,ข้าพเจ้านาย Shinjiro Tada นักเรียน Intensive Thai Program ระดับ 8,ข้าพเจ้านาย Shinjiro Tada นักเรียน Intensive Thai Program ระดับ 8,"['ข้าพเจ้า', 'นาย', ' ', 'Shinjiro', ' ', 'Tada', ' ', 'นักเรียน', ' ', 'Intensive', ' ', 'Thai', ' ', 'Program', ' ', 'ระดับ', ' ', '8']",18,1
64,9,จารีตนี้ยังมีประโยชน์ต่อสังคม,จารีตนี้ยังมีประโยชน์ต่อสังคม,จารีตนี้ยังมีประโยชน์ต่อสังคม,"['จารีต', 'นี้', 'ยัง', 'มีประโยชน์', 'ต่อ', 'สังคม']",6,1
4,5,โลกของเราประกอบด้วยประเทศต่างๆ,โลกของเรามีประเทศต่าง ๆ หลายประเทศ,โลกของเรา{ประกอบด้วย=>มี:::Fluency}ประเทศต่าง{=> :::Punctuation}ๆ{=> หลายประเทศ:::Fluency},"['โลก', 'ของ', 'เรา', 'ประกอบด้วย', 'ประเทศ', 'ต่างๆ']",6,0
10,2,นอกจากจะเกิดเหตุการณ์ที่น่าเศร้านี้แล้ว,นอกจากจะเกิดเหตุการณ์ที่น่าเศร้านี้แล้ว,นอกจากจะเกิดเหตุการณ์ที่น่าเศร้านี้แล้ว,"['นอกจาก', 'จะ', 'เกิด', 'เหตุการณ์', 'ที่', 'น่าเศร้า', 'นี้', 'แล้ว']",8,1
90,9,เครียดมากจนปวดหัวแทบจะระเบิด,เครียดมากจนหัวแทบจะระเบิด,เครียดมากจน{ปวดหัว=>หัว:::correction_tag}แทบจะระเบิด,"['เครียด', 'มาก', 'จน', 'ปวดหัว', 'แทบจะ', 'ระเบิด']",6,0
