writing_id,sentence_id,text,expected,annotation
219,23,คนก็เลย,คนก็เลย,คนก็เลย
219,24,ชอบไปปีนเขาและชมใบไม้เปลี่ยนสี หลาย ๆ สี ปลายเดืนธันวาคมถึงเดือนกุมภาพันธ์ เป็นฤดูหนาว ขึ้นอยู่กับลมมรสุมเหนือจากภาคเหนือของจีนทำให้อุณหภูมิ,ชอบไปปีนเขาและชมใบไม้เปลี่ยนสีหลาย ๆ สี ปลายเดือนธันวาคมถึงเดือนกุมภาพันธ์เป็นฤดูหนาว ขึ้นอยู่กับลมมรสุมเหนือจากภาคเหนือของจีน ทำให้อุณหภูมิ,ชอบไปปีนเขาและชมใบไม้เปลี่ยนสี{ =>:::Punctuation}หลาย ๆ สี ปลาย{เดืน=>เดือน::Spelling}ธันวาคมถึงเดือนกุมภาพันธ์{ =>:::Punctuation}เป็นฤดูหนาว ขึ้นอยู่กับลมมรสุมเหนือจากภาคเหนือของจีน{=> :::Punctuation}ทำให้อุณหภูมิ
219,25,ลดลงมาก ๆ ถึงน้อยกว่า 10 องศา,ลดลงมาก ๆ ถึงต่ำกว่า 10 องศาเซลเซียส,ลดลงมาก ๆ ถึง{น้อยกว่า=>ต่ำกว่า:::Fluency} 10 {องศา=>องศาเซลเซียส::Fluency}
219,26,คนฮ่องกงก็เลย,คนฮ่องกงก็เลย,คนฮ่องกงก็เลย
219,27,นิยมไปกิน,นิยมไปกิน,นิยมไปกิน
219,28,หม้อไฟในฤดูหนาว,หม้อไฟในฤดูหนาว,หม้อไฟในฤดูหนาว
220,0,มีเรื่องเล่าเกี่ยวกับเครื่องประดับนำไปซ่อนไว้ในถ้ำแห่งหนึ่ง ที่ตั้งตามชื่อของจางเป๋าจ่ายอยู่บทเกาะเฉิ่งเจ้า ในเมืองฮ่องกง ที่ได้กลายเป็นสถานที่ท่องเที่ยวที่สำคัญแห่งหนึ่ง ในฮ่องกงตัวละครโจรสลัดในภาพยนตร์และการ์ตูนส่วนใหญ่ มาจากเรื่องราวยองจางเป๋าจ่ายทั้งนั้น,มีเรื่องเล่าเกี่ยวกับเครื่องประดับที่ถูกนำไปซ่อนไว้ในถ้ำแห่งหนึ่งที่ตั้งตามชื่อของจางเป๋าจ่ายอยู่บนเกาะเฉิ่งเจ้าในเมืองฮ่องกง และได้กลายเป็นสถานที่ท่องเที่ยวที่สำคัญแห่งหนึ่ง ในฮ่องกง ตัวละครโจรสลัดในภาพยนตร์และการ์ตูนส่วนใหญ่มาจากเรื่องราวของจางเป๋าจ่ายทั้งนั้น,มีเรื่องเล่าเกี่ยวกับเครื่องประดับ{=>ที่ถูก:::Grammar}นำไปซ่อนไว้ในถ้ำแห่งหนึ่ง{ =>:::Punctuation}ที่ตั้งตามชื่อของจางเป๋าจ่ายอยู่{บท=>บน:::Spelling}เกาะเฉิ่งเจ้า{ =>:::Punctuation}ในเมืองฮ่องกง{ =>:::Punctuation}{ที่=>และ:::Fluency}ได้กลายเป็นสถานที่ท่องเที่ยวที่สำคัญแห่งหนึ่ง ในฮ่องกง{=> :::Punctuation}ตัวละครโจรสลัดในภาพยนตร์และการ์ตูนส่วนใหญ่{ =>:::Punctuation}มาจากเรื่องราว{ยอง=>ของ:::Spelling}จางเป๋าจ่ายทั้งนั้น
220,1,จึงจะทุกชาวฮ่องกงรู้จัก,ชาวฮ่องกงทุกคนจึงรู้จัก,{จึงจะ=>:::Grammar}{ทุกชาวฮ่องกง=>ชาวฮ่องกงทุก:::Grammar}{=>คน:::Grammar}{=>จึง:::Grammar}รู้จัก
220,2,ตำนานของเขา,ตำนานของเขา,ตำนานของเขา
221,0,ลูกพีชเป็นผลไม้ที่ผมสนใจมากเพราะว่าอร่อยมาก,ลูกพีชเป็นผลไม้ที่ผมสนใจมาก เพราะว่าอร่อยมาก,ลูกพีชเป็นผลไม้ที่ผมสนใจมาก{=> :::Punctuation}เพราะว่าอร่อยมาก
221,1,แล้วมีประโยชน์ต่อร่างกายอีกด้วย,แล้วก็มีประโยชน์ต่อร่างกายอีกด้วย,แล้ว{=>ก็:::Fluency}มีประโยชน์ต่อร่างกายอีกด้วย
221,2,ลูกพีชเป็นผลไม้กลม ๆ เหมือนผลแอปเปิ้ลแต่รสชาติแตกต่างกัน,ลูกพีชเป็นผลไม้กลม ๆ เหมือนผลแอปเปิล แต่รสชาติแตกต่างกัน,ลูกพีชเป็นผลไม้กลม ๆ เหมือนผล{แอปเปิ้ล=>แอปเปิล:::Spelling}{=> :::Punctuation}แต่รสชาติแตกต่างกัน
